1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012
15004.805825242716,12227.652365236523,15765.073575129532,13665.349397590362,12231.337824831568,13159.32342007435,24891.489051094894,26606.112676056342,40807.85798816568,31157.090322580643,48360.048967100236,49522.4610866373,49292.81254454739,50186.26989619377,63971.95141700406,83080.85039370078,73208.5965583174,85262.42492211839,103112.93742331288,125770.08403361344,118153.33333333334,129440.72727272728,129323.89105058365,152772.5956521739,197755.00264690313,224509.5340501792,188089.77777777778,205131.48480463095,213507.73803994423,166425.21212121213,135672.44016506188,181081.8141396176,137112.0
14461.45631067961,11593.663366336632,15753.177202072538,13663.04417670683,11893.235803657362,12995.018587360595,24885.204379562045,26274.647887323947,40617.65680473373,29531.374193548385,48036.81713848509,47718.70190895742,47744.689950106906,47327.78961937716,62521.84615384616,81714.39895013123,71411.59974506054,82048.02492211838,100707.06748466256,118221.94957983193,116826.66666666669,128949.37549407115,124475.36186770427,149488.31739130433,197050.03705664372,217681.49103942653,186093.30555555556,201366.84225759766,203477.00139340453,145013.0051282051,135094.492434663,179907.78123610493,135196.0
13625.533980582522,11419.379537953795,15058.429015544041,12505.823293172693,11632.47738209817,12711.219330855018,24600.299270072996,25041.760563380285,40582.72189349112,27198.34193548387,47348.19280795716,42406.883994126285,46206.3863150392,44688.58131487889,59976.415654520926,80516.68241469815,69820.93562778839,77041.17133956387,100066.15950920245,118011.0924369748,116146.66666666669,116850.97233201582,121508.046692607,147592.86956521738,194399.12334568554,213515.06810035842,185764.16666666666,194384.69850458272,195037.36182071525,139352.74965034964,129729.79000458504,173525.12583370387,129590.0
13502.93203883495,11295.612761276127,14784.81243523316,12028.642570281127,11239.129932627526,12540.513011152416,23990.686131386865,24977.084507042255,35031.952662721895,26129.96129032258,45765.410864575366,41558.948604992656,43291.79187455452,43188.6339100346,58266.035087719305,80420.2624671916,63203.655831739954,76826.59190031153,89760.9226993865,111627.49579831933,114396.00000000001,113189.81818181819,117900.046692607,146222.75652173912,184569.71519322394,212298.29390681002,179442.19444444444,192794.22286541242,188558.8666976312,137766.42237762237,129664.5208619899,158049.3303690529,125683.0
13093.330097087377,11275.405940594059,14275.647668393782,10970.546184738956,10273.439846005775,10295.724907063197,23651.313868613142,24714.338028169015,31400.66272189349,25631.877419354838,45512.4468247896,41469.603524229075,42221.5253029223,40252.296193771625,58154.48852901485,80099.36482939632,61241.30019120459,74612.13208722741,79538.7926380368,109062.75630252101,107482.66666666667,105194.65612648222,113951.2840466926,143684.67826086955,178347.78613022764,212272.4301075269,175331.94444444444,188918.82296189095,181572.7561542034,137382.15011655012,126306.31820265933,154640.5513561583,124343.0
13054.320388349513,10664.149614961496,14170.959585492226,10825.317269076306,9656.900866217517,10242.379182156134,23546.569343065697,24015.028169014087,31332.73372781065,25626.32258064516,45445.69242540169,40773.386196769454,40730.67997148966,38963.67612456747,54258.1052631579,78520.48818897636,61015.94391332058,73018.52211838006,78920.42208588956,106839.79831932773,102308.00000000001,104003.22529644269,110858.89494163424,138704.60434782607,175025.93965060878,212104.31541218638,172274.02777777778,180804.73902556679,180337.8430097538,134126.00466200465,124855.65887207702,147172.68119164073,122472.0
12343.78640776699,10517.650165016501,14082.926424870466,10601.710843373496,9511.052935514917,10193.301115241635,23236.525547445257,23323.80281690141,30086.72189349112,25218.967741935485,43024.967100229536,35566.08516886931,38624.51318602993,38593.45605536332,52549.27395411606,73768.79265091862,60661.81261950286,71895.55638629284,68970.14969325153,106433.24369747899,97264.00000000001,100911.20948616602,109594.1167315175,134786.4304347826,168687.3266278454,207422.96774193548,167899.55555555556,180356.17173178965,178122.89084997674,129551.131002331,118951.95965153599,143903.76522899067,121895.0
12293.631067961163,10489.865786578657,13806.930569948185,10292.811244979921,9223.776708373436,10186.899628252788,23173.67883211679,23216.68309859155,29638.390532544377,23917.28387096774,41515.966335118595,35276.13509544787,38045.19458303635,38585.51141868512,52383.50337381917,72447.53805774277,60459.869980879535,67878.62928348909,68382.7680981595,102832.13445378152,96472.00000000001,100854.16600790514,109056.80933852139,134533.12173913044,167095.07676019057,204463.91397849462,166390.52777777778,170803.34973468402,176598.97816999533,123648.96596736596,117242.32920678587,142499.00933748332,113048.0
12079.07766990291,9850.82508250825,13635.62279792746,10276.674698795181,8971.857555341674,9674.78066914498,21143.7299270073,19968.732394366198,28815.479289940828,22391.554838709675,39024.97322111707,35063.72980910426,37225.31147540983,38275.67058823529,51900.13495276654,72388.78215223097,60161.34608030592,66273.57507788161,67495.35705521471,102436.6050420168,93648.00000000001,95786.37154150198,106592.34241245135,134428.30434782608,165326.58549497087,201477.82078853046,166162.75,169731.21852387843,172882.50812819318,96811.99067599067,113863.07198532783,139147.40062249888,112800.0
11192.999999999998,9350.706270627063,13611.830051813471,9702.674698795181,8870.205967276226,9484.869888475836,20573.9197080292,18590.323943661973,27433.60946745562,20654.74193548387,38471.6143840857,34558.00293685756,36997.83891660727,38134.25605536332,51113.11201079623,69927.06036745406,57069.28234544295,65561.17133956387,67196.736196319,101201.78151260504,92037.33333333334,86039.71541501976,105741.07392996109,131200.17826086955,164975.31815775542,183221.50537634408,153271.66666666666,149539.0448625181,170813.6553646075,90522.34219114219,107062.4484181568,138050.95598043574,107266.0
11106.6213592233,9320.39603960396,12752.911917098445,9638.128514056227,8737.616939364774,9459.263940520446,20414.70802919708,18335.66197183099,26420.497041420116,19603.025806451613,37770.693190512626,33410.00293685756,36109.22309337134,37199.966782006915,48336.84210526316,69444.96062992125,55283.992351816436,64830.170716510904,62528.67239263803,98173.98319327731,80572.00000000001,85795.98418972333,93601.24513618676,129025.21739130434,158961.23239809423,174975.6559139785,153262.55555555556,140483.52339604436,168454.73664653968,89005.59067599068,97014.15864282439,125555.16229435305,103559.0
10749.961165048542,9105.698569856984,12729.119170984455,9331.534136546186,8728.777670837344,8964.2156133829,20268.06569343066,18228.54225352113,24570.887573964497,19441.935483870966,37350.84315225708,33216.140969162996,35043.866001425515,36918.72664359862,48149.381916329294,69118.03674540682,55068.87954110898,64442.497196261684,62162.43926380367,96813.74789915966,79837.33333333334,83357.37549407115,91266.95719844358,126583.22173913043,150329.05029115934,158903.6559139785,150482.52777777778,135156.09454896284,168310.77008824892,82073.70442890443,96159.34342044932,118237.36416184972,99515.0
10412.805825242716,8976.8800880088,12719.602072538859,9241.630522088355,7455.923002887392,8642.007434944238,19840.70802919708,17670.711267605635,23520.89940828402,18519.832258064514,36662.218821729155,31828.763582966225,34399.08766928011,36817.035294117646,47043.21187584346,68123.7060367454,53593.82026768642,62448.33894080997,60766.52760736196,96580.84033613445,78445.33333333334,76806.45059288538,88299.6420233463,119307.14782608695,147123.88777130758,150370.9534050179,145700.3333333333,132638.5798359865,166443.4705062703,79680.29836829836,81905.40486015589,114425.33036905291,97947.0
10212.184466019417,8577.795379537953,12705.326424870465,9172.47389558233,7455.923002887392,8349.672862453532,19591.416058394163,17567.633802816905,22158.437869822483,18084.70322580645,34615.66947207345,30881.36857562408,32762.59444048467,35393.35640138408,46758.14844804319,66288.71391076114,53544.06628425748,61687.29719626168,59290.32638036809,96571.19327731093,75516.00000000001,71475.47826086957,87054.00778210117,116937.52608695651,140002.51985177342,148881.43369175628,133393.5,128861.7539797395,164705.20761727818,77580.18088578088,81700.1228794131,113402.39039573143,95014.0
9752.427184466018,8426.244224422442,12538.777202072539,9137.895582329318,6949.874879692011,7839.687732342008,17203.240875912412,17462.53521126761,20881.37278106509,17918.058064516128,34262.57383320582,30395.870778267254,31603.957234497502,33972.855363321796,46308.863697705805,65083.46456692913,50021.7769279796,61341.10903426791,57956.39263803681,95026.28571428571,65874.66666666667,67083.13043478261,80471.03501945524,105700.85217391304,135043.45156167285,145947.06810035842,132891.25,121584.99565846598,157030.1904319554,76453.0536130536,81284.29527739568,112479.49844375277,85040.0
9615.893203883494,8426.244224422442,11989.164766839378,8755.228915662652,6859.272377285852,7363.843866171003,16478.40875912409,15924.457746478874,19553.846153846152,16975.587096774194,33754.88905891355,29920.48751835536,30144.205274411972,33461.22076124567,43625.54925775979,63989.70078740157,49702.766093052895,60816.10467289719,56646.404907975455,93416.6050420168,65037.33333333334,65908.55335968379,75545.92996108948,104051.2260869565,129246.93276866067,130797.93548387097,132149.8333333333,119915.88229618908,147649.96934509985,76426.29370629371,80513.69830353049,111309.54913294798,79727.0
9599.174757281553,8317.632563256326,11867.82176165803,8727.566265060243,6521.170356111646,7099.24907063197,15380.686131386863,15158.450704225354,18499.976331360947,16825.606451612904,33248.96097934201,29694.59618208517,29857.81895937277,33140.257439446366,43174.71524966262,61300.48818897637,49098.40152963671,59758.94330218068,56526.67484662576,93271.89915966387,63629.33333333334,63914.624505928856,69364.98054474707,98635.66086956521,126040.55479089465,127468.55913978495,123261.94444444444,119641.2040520984,145126.82210868553,74685.82937062938,78660.89683631361,108526.58070253445,76544.0
9551.805825242718,7784.677667766776,11432.41450777202,8727.566265060243,6143.291626564003,6924.275092936803,12678.277372262775,15097.816901408452,18049.704142011833,16677.47741935484,31892.79265493497,29500.734214390603,27740.196721311473,32383.92802768166,41433.34952766532,60435.7217847769,47390.66921606118,58678.89345794392,55378.67484662576,89951.93277310925,61341.33333333334,62080.1581027668,68199.75097276265,98535.83478260868,125799.89412387507,123176.3440860215,115134.83333333333,119596.90110950313,138512.89177891312,73659.31934731935,77891.35259055479,106588.91596265006,73795.0
8587.708737864077,7415.903190319032,11308.692227979274,8499.349397590362,5741.104908565929,6821.851301115242,12569.343065693432,14174.161971830987,17686.76923076923,16677.47741935484,29554.63198163734,29119.753303964757,26971.044903777616,32374.394463667817,39664.09716599191,59001.47506561679,46742.40407903123,58276.914641744544,55067.37668711656,89789.31092436974,60460.00000000001,61721.04347826087,60872.71595330739,98492.16086956521,123537.9269454738,122427.46953405018,111350.30555555555,117114.82875060297,138348.66326056662,71383.65687645688,73486.73819348922,103192.38772787906,67112.0
8002.563106796116,7160.79207920792,11049.351295336786,8257.301204819278,5429.520692974013,6401.486988847583,12569.343065693432,14081.190140845072,17632.42603550296,15916.464516129032,25904.220351951037,28406.678414096918,26902.31218816821,30507.404844290657,39594.38056680162,58612.78215223097,46549.241555130655,57410.01370716511,54799.74478527607,89579.83193277312,59053.33333333334,61482.498023715416,58897.05836575875,97521.35217391304,121889.76601376389,121593.94982078853,110415.27777777777,101619.8745779064,129756.52577798419,67113.84615384616,73383.57083906465,98438.06491774123,62390.0
7801.941747572814,7122.904290429043,10825.699481865284,7376.706827309237,5418.471607314726,6183.836431226766,12150.36496350365,14046.830985915494,16506.745562130178,14998.064516129032,25700.443764345833,26575.94713656388,26773.029223093366,29778.08719723183,36983.881241565454,55265.20209973753,46168.76991714467,57389.98629283489,54799.74478527607,88500.73949579832,58925.33333333334,49951.93675889328,53563.54863813229,92764.63913043478,110240.81736368449,116276.58781362008,109849.25,96835.15677761697,124427.63028332558,64503.14965034965,72900.36863823934,73573.06891951979,59120.0
7523.300970873785,6983.982398239823,10606.80621761658,7268.361445783134,5398.5832531280075,6160.364312267658,11886.40875912409,13897.267605633804,16427.171597633136,14720.322580645161,25472.073450650347,24890.190895741558,26355.72344975053,29395.155709342558,35333.92172739541,51756.419947506554,45931.70681963034,56799.17757009346,53878.52760736196,86127.56302521008,54473.333333333336,42708.71146245059,52384.280155642016,90882.91739130433,101578.2488088936,99212.35842293907,107629.55555555555,93750.56439942111,122610.45239201112,62845.105827505824,60119.19669876203,69421.0760337928,58702.0
7506.582524271844,6620.259625962595,10121.43419689119,7238.39357429719,5272.6236766121265,6160.364312267658,11836.131386861314,13743.661971830987,16367.005917159762,14392.587096774194,24593.726090283093,23772.534508076358,25753.49394155381,28799.307958477508,34275.77867746289,51421.96325459317,45931.70681963034,53950.993146417444,53485.531288343554,82689.0756302521,54029.333333333336,42527.20948616601,41350.97276264591,89539.00869565217,100135.50026469032,90310.50896057348,99962.55555555555,85396.13699951759,121662.40594519273,61302.664801864805,58407.46079779917,65554.93463761672,57220.0
7389.553398058251,6554.587458745874,10111.917098445596,6196.433734939759,5204.119345524543,5680.25278810409,11643.401459854016,13248.485915492958,16302.958579881657,14029.670967741935,23785.64651874522,23455.61233480176,25031.80042765502,28587.980622837367,33671.568151147105,50808.79265091863,44281.04525175271,53697.789408099685,52429.08957055214,81982.08403361344,45706.66666666667,41359.11462450593,36275.26848249027,88137.7,95944.60137638962,79729.86379928315,98115.27777777777,83452.34539315001,107277.48072457036,61240.58181818182,57724.24025676295,62513.67896843042,56755.0
7250.233009708737,6410.613861386138,9992.953367875647,6097.309236947792,5137.824831568816,5560.758364312268,11557.51094890511,12722.99295774648,16108.87573964497,12648.367741935484,23502.818668706965,22946.513950073422,24488.484675694937,27763.327335640137,33231.57894736843,50305.60104986876,43923.9872530274,52008.33395638629,51937.492024539875,74927.32773109243,45656.00000000001,40900.17391304348,36239.53307392996,85795.5304347826,91810.82901005822,75537.5770609319,82790.38888888889,79684.38012542209,106196.13190896422,60654.00466200466,56100.93351673544,58012.538906180525,54644.0
7200.077669902912,6094.882288228822,9992.953367875647,5601.686746987953,5040.592877767083,5434.8624535315985,11521.89781021898,12126.760563380283,15284.023668639053,12407.658064516128,22165.973986228008,22740.8516886931,24331.381325730574,27601.256747404845,33199.04453441296,49837.06036745406,43593.26959847036,51856.69781931464,50631.73006134969,74483.56302521008,45421.333333333336,36299.09881422925,35943.43968871595,82131.91304347826,87971.197458973,74397.21863799283,82282.44444444444,71272.35890014471,105144.64282396654,58491.804195804194,55906.178817056396,52361.86749666519,50917.0
6589.854368932038,6089.830583058305,9971.539896373057,5587.855421686748,4994.1867179980745,5069.977695167287,10912.284671532849,11890.288732394367,15235.50295857988,12074.367741935484,22020.16832440704,20869.662261380323,22757.074839629364,26740.058131487887,32844.264507422406,49202.79790026246,43397.1803696622,47444.94454828661,49926.02699386502,70962.38655462184,45377.333333333336,32955.57312252965,34908.38910505836,78601.81304347825,85189.01429327686,73867.01075268818,79078.75,71272.35890014471,100896.02972596376,58184.60046620046,54927.141678129294,50726.38861716318,49760.0
6531.3398058252415,5935.753575357535,9310.101554404144,5338.891566265061,4883.695861405197,5046.505576208178,10830.58394160584,10540.176056338029,14944.378698224851,11931.793548387097,19323.641928079574,20621.85609397944,22110.660014255165,26147.388235294115,32528.215924426455,47004.72440944881,42320.15296367113,46749.70716510903,47724.40245398773,68907.56302521008,38368.00000000001,32431.810276679844,34904.56031128405,69988.06956521739,79033.93541556378,73428.5017921147,78310.0,70148.17173178967,93612.38829540175,54865.30163170163,48804.47501146263,48393.63628279235,47793.0
6517.407766990291,5756.41804180418,9105.483937823834,5246.682730923695,4773.205004812319,4927.011152416357,10474.452554744526,10329.978873239437,14750.295857988165,11781.812903225806,18810.6870696251,17152.569750367107,21848.821097647895,24763.432525951557,30613.333333333336,46603.97900262467,39402.22817080943,46190.37009345795,46427.092024539874,68495.49579831933,37622.66666666667,28397.280632411068,31357.82101167315,69442.76956521739,73052.66701958708,69678.25089605735,75781.66666666666,68937.59382537384,92043.68601950764,53947.97202797203,47473.826685006876,48185.37305469097,46990.0
6408.737864077669,5220.937293729373,9093.587564766838,5057.654618473896,4596.419634263715,4916.342007434944,10405.321167883212,10095.528169014086,14602.792899408283,11629.98064516129,18666.63810252487,16554.126284875183,21168.03991446899,24363.02283737024,29287.16869095817,44127.19160104986,38970.53919694072,45131.77819314642,45688.99141104294,66978.15126050421,29408.000000000004,28197.628458498024,30132.607003891047,69067.17391304347,72380.51879301218,68468.53046594982,74590.38888888889,59546.47756874095,74796.49233627495,53369.95804195804,42235.451627693714,43261.58114717653,45460.0
6375.300970873785,4809.223322332233,8872.315025906735,4707.261044176707,4561.062560153994,4459.7026022304835,10168.598540145986,9525.570422535213,14426.177514792898,11298.54193548387,18375.02677888294,16122.572687224669,20742.55167498218,24077.015916955017,28256.91228070176,42623.64304461942,38219.839388145316,43814.26043613707,44400.13251533742,66171.93277310925,25616.000000000004,27204.553359683796,28626.614785992217,68194.94347826086,69674.90947591318,61427.69892473118,68949.47222222222,55800.663772310654,73234.18857408267,53244.72167832168,41044.8161393856,43227.89150733659,45449.0
6355.796116504854,4804.171617161715,8684.352331606216,4375.309236947792,4419.63426371511,4003.0631970260224,10055.474452554745,9487.169014084508,14362.130177514793,11259.658064516128,18192.33052792655,15689.333333333334,20645.99857448325,23687.72871972318,28049.31174089069,41965.27559055117,36980.3798597833,42614.046105919006,43666.25766871165,65894.9243697479,22992.000000000004,26991.936758893284,27708.98054474708,66700.04782608696,59730.032821598725,54587.89964157706,64871.11111111111,52603.09889049686,66630.92243381328,51397.21771561771,30829.14259513984,38527.67630057804,42000.0
6350.223300970873,4794.068206820682,8677.21450777202,4375.309236947792,4384.277189605389,3868.631970260223,9410.248175182483,9074.859154929578,13859.455621301775,10454.206451612903,17566.947207345067,15369.039647577092,19421.901639344258,23039.446366782005,26120.485829959518,40666.61942257218,36774.0471637986,41792.92211838006,42891.53374233128,64304.53781512605,22566.666666666668,19830.387351778656,26648.404669260697,61767.391304347824,55437.035468501854,54507.95698924731,63540.88888888888,47719.807042932945,64198.42080817463,49853.706293706295,30527.009628610725,35659.97332147621,38850.0
6199.757281553398,4622.310231023102,8168.049740932642,3780.562248995984,4134.5678537054855,3691.524163568773,9215.423357664235,8603.93661971831,13585.798816568047,9998.709677419354,17552.89364957919,15208.892804698971,19146.970776906626,23039.446366782005,25948.518218623485,40109.19160104987,36453.572976418094,40368.11464174455,42123.85276073619,55980.50420168067,20800.000000000004,19560.727272727272,23436.046692607004,54667.260869565216,54713.83800952885,52206.078853046594,62274.444444444445,47530.411963338156,63960.6093822573,48298.420512820514,25532.867491976158,35418.020453534904,37221.0
5987.9902912621355,4617.258525852585,7523.266321243523,3665.3012048192777,3977.6708373435995,3591.2342007434945,8903.284671532847,8569.577464788734,12644.497041420118,9682.083870967741,17206.824789594495,14780.710719530103,19094.602993585173,21803.26089965398,25330.364372469638,39313.72703412073,35157.04270235819,39180.77507788162,41050.50797546012,53509.47899159664,20448.000000000004,19431.08300395257,22597.540856031126,50761.5652173913,54228.87030174695,45678.996415770605,60031.97222222222,46649.890979257114,59737.59033906177,46681.051748251746,25396.01283814764,35082.144953312585,33960.0
5628.543689320388,4609.680968096809,7473.301554404145,3457.831325301205,3946.7333974975936,3584.8327137546466,8379.56204379562,8468.521126760565,12267.976331360946,9443.225806451612,16916.9701606733,14671.136563876653,18746.029935851744,18568.204844290656,24837.700404858304,37576.66141732283,35157.04270235819,36859.02554517134,39901.09938650306,52514.4537815126,19350.666666666668,17901.280632411068,21510.163424124512,48814.95652173913,52697.39332980413,43446.48028673835,60011.47222222222,44037.12493970091,51188.1096144914,39525.45268065268,24633.837689133423,32914.77812361049,32936.0
5522.660194174757,4238.380638063806,7330.545077720207,3457.831325301205,3929.054860442733,3200.7434944237916,8040.189781021899,8151.204225352113,11922.508875739644,9137.709677419354,15810.252486610561,14076.064610866373,18656.022808267993,18134.427681660898,24754.040485829963,35209.8530183727,35120.45889101338,35942.056074766355,38989.74233128834,50234.991596638654,18858.666666666668,17066.371541501976,20684.42023346303,39025.760869565216,50508.353626257274,43417.08960573476,55999.166666666664,42791.104679208875,45418.7830933581,36740.28158508158,23623.21870701513,32433.935082258784,31858.0
5464.1456310679605,4026.20902090209,7163.995854922279,3457.831325301205,3878.2290664100096,3200.7434944237916,7929.160583941607,8086.5281690140855,11755.597633136094,9072.90322580645,15634.58301453711,13526.508076358297,18487.464005702066,17560.82491349481,24400.809716599193,34512.31496062992,34403.41618865519,35334.08099688473,36517.668711656435,49803.63025210084,16054.666666666668,16542.608695652176,19618.739299610894,36855.791304347826,48925.82742191636,41800.602150537634,52680.444444444445,40680.06946454413,44123.084068741286,34520.27972027972,23370.563961485557,32180.75233437083,31168.0
5046.1844660194165,3925.1749174917486,7133.065284974093,3457.831325301205,3856.130895091434,3200.7434944237916,7541.605839416059,8044.084507042255,11674.082840236686,9072.90322580645,15458.913542463659,13275.33039647577,17953.967213114753,17560.82491349481,23985.60863697706,32440.792650918633,34062.455066921604,34754.716510903425,35206.272392638035,46294.857142857145,15760.000000000002,16542.608695652176,18147.206225680933,30468.169565217388,45126.30598200106,40612.043010752684,47594.166666666664,38678.684032802696,39012.804458894556,33885.534731934735,22154.662998624484,30547.315251222768,30673.0
4904.077669902912,3874.6578657865784,6790.449740932642,3457.831325301205,3798.6756496631374,3121.791821561338,7179.189781021899,7803.570422535212,11582.863905325443,8937.735483870967,15414.996174445296,13044.381791483112,17759.224518888095,17308.185467128027,22990.985155195685,31113.511811023618,32436.670490758443,34048.03489096573,34903.425766871165,45754.621848739494,15680.000000000002,16192.569169960476,17557.571984435795,27902.63913043478,41946.66807834833,36597.27598566308,40650.36111111111,35319.41341051616,37679.78077101718,33342.843822843824,20474.50894085282,28902.648288128057,28844.0
4876.213592233009,3814.0374037403735,6711.933678756476,3430.1686746987957,3758.8989412897013,2987.360594795539,6973.890510948906,7666.133802816902,11140.355029585799,8671.103225806452,15302.567712318289,12815.118942731278,17305.91589451176,17279.584775086503,22083.120107962215,30583.20209973753,31842.5493945188,33441.49034267913,32893.36932515337,45378.38655462185,14496.000000000002,14975.209486166008,14032.529182879376,27757.891304347824,39149.899417681314,34200.17204301075,39489.83333333333,34639.36324167872,36632.55736182071,27646.194871794873,18365.894543787253,27968.52645620276,28470.0
4870.640776699029,3798.8822882288227,6602.487046632124,3372.538152610442,3701.443695861405,2539.2565055762084,6682.700729927008,7631.774647887325,10639.621301775147,7589.761290322581,14687.724560061211,12769.603524229075,17265.003563791874,17119.10311418685,21663.271255060732,30315.034120734905,31532.318674314847,29760.73769470405,32749.69325153374,44286.89075630252,13944.000000000002,13186.1185770751,13051.081712062256,25524.28260869565,34230.94123875066,32641.290322580644,36660.83333333333,31865.999035214663,36261.443567115646,26085.55710955711,14127.611187528655,24017.650511338372,26700.0
4722.961165048543,3788.7788778877884,6571.556476683937,3326.4337349397592,3535.7074109720884,2466.7063197026023,6075.182481751825,7455.936619718311,10344.615384615385,7330.535483870967,14656.10405508799,12437.509544787077,17163.540983606556,16570.923183391,21187.64912280702,28248.031496062988,31071.3626513703,29703.516510903428,31052.343558282206,44138.05042016807,9866.666666666668,12899.604743083004,11961.151750972762,24221.55217391304,32112.39809422975,32133.41935483871,36512.777777777774,30273.308248914615,34972.14305620064,24158.843822843824,13750.734525447042,23799.17830146732,26538.0
4619.864077669902,3760.9944994499447,6424.041450777202,3250.3614457831327,3484.8816169393644,2362.1486988847582,5823.795620437957,6978.950704225353,10237.869822485207,6934.290322580645,13089.13236419281,12415.594713656388,17138.993585174623,14649.910034602075,20992.442645074225,27286.845144356954,29852.390057361376,27380.33644859813,30400.166871165642,43352.50420168067,9600.000000000002,12018.02371541502,11371.517509727626,23902.108695652172,30915.172048703018,30851.985663082436,34504.916666666664,21315.253256150503,33661.5141662796,23541.225174825173,13643.356258596974,22045.275233437085,26342.0
4424.815533980582,3670.0638063806377,6117.115025906735,3192.7309236947794,3381.0202117420595,2272.527881040892,5783.9927007299275,6423.140845070423,10235.92899408284,6119.58064516129,12168.624330527928,12343.107195301029,16716.7783321454,14459.238754325259,20794.137651821864,26929.790026246716,29632.88718929254,27158.604361370715,29691.64662576687,42422.252100840335,9565.333333333334,11460.553359683796,11001.400778210116,23822.247826086954,28891.434621492852,29780.989247311827,31631.5,20556.56536420646,29723.22898281467,21037.5682983683,11716.863823933974,20569.056469542018,24900.0
4313.35922330097,3647.331133113311,5907.738860103626,2985.261044176707,3257.2704523580364,2251.1895910780668,5783.9927007299275,6396.866197183099,9991.384615384615,5782.587096774193,10870.426931905127,12118.90161527166,16235.649322879543,13823.667820069204,20682.59109311741,25727.553805774274,27584.193753983425,26677.946417445484,29301.467484662575,41596.73949579832,9328.000000000002,10890.1185770751,10312.217898832683,21836.95652173913,27797.522498676546,29689.290322580644,29690.833333333332,20246.444766039553,27412.299117510447,18958.85874125874,10694.664832645574,19230.658959537574,23134.0
4268.776699029126,3637.227722772277,5795.912953367875,2883.831325301205,3184.346487006737,2197.843866171004,5767.233576642337,6378.6760563380285,9935.100591715976,5651.122580645161,9997.349655700078,11591.259911894273,16229.10334996436,13698.142560553633,20202.321187584348,24790.47244094488,27364.69088591459,26579.23987538941,28918.331288343554,41435.49579831933,9061.333333333334,10073.359683794466,9743.003891050583,21573.665217391303,26326.818422445736,27425.032258064515,28104.36111111111,20105.782923299565,26393.869019972128,16641.450815850814,9986.178817056396,18732.460649177414,22886.0
4185.1844660194165,3632.1760176017597,5434.263212435233,2206.0963855421687,3084.904716073147,2197.843866171004,5413.197080291971,6111.8873239436625,9847.763313609466,5554.8387096774195,9855.057383320584,10896.728340675478,16142.369208838201,13296.143944636677,19753.036437246967,23823.25984251968,27332.497131931163,24836.854828660435,28678.87116564417,38775.663865546216,8280.000000000002,10050.02371541502,7963.891050583657,20464.347826086956,25828.4806776072,24723.440860215054,24574.94444444444,20002.778581765557,25118.43195541105,15024.082051282052,9648.253094910591,18621.18274788795,22184.0
4179.611650485436,3596.8140814081403,5410.470466321243,2206.0963855421687,2828.5659287776707,2187.174721189591,5233.036496350365,6063.380281690142,9238.343195266272,5554.8387096774195,9486.151491966337,10637.12187958884,16130.913756236634,12983.125259515571,19522.197031039137,23125.7217847769,26934.46526449968,24158.783800623052,26833.619631901838,37240.403361344535,8240.000000000002,9432.916996047432,6599.56420233463,17818.95652173913,23538.5579671784,23688.88888888889,23682.055555555555,18308.19102749638,24287.691593125866,14848.537062937063,7200.660247592847,16079.146287238773,21015.0
4121.09708737864,3581.6589658965895,5072.61347150259,2065.4779116465866,2375.553416746872,2165.836431226766,4744.92700729927,5776.380281690142,9042.319526627218,5415.967741935484,9184.000000000002,10637.12187958884,15895.25873129009,11214.649134948097,18981.506072874497,22071.128608923882,26934.46526449968,24158.783800623052,26405.408588957052,36304.638655462186,8225.333333333334,8848.221343873518,5906.552529182879,17432.130434782608,21032.283748014823,21772.616487455198,20756.25,17665.79835986493,16679.858801672082,14633.387412587412,6897.474552957358,15733.061805246776,20852.0
4101.592233009708,3576.607260726072,4960.787564766839,1890.281124497992,2353.455245428296,2165.836431226766,4652.751824817518,5638.943661971832,8592.047337278105,5362.270967741935,9083.868400918134,10534.290748898678,14728.439059158944,11214.649134948097,17838.153846153848,22071.128608923882,26633.01465901848,22030.155763239876,26164.539877300613,35381.27731092437,7349.333333333334,7817.549407114625,5869.540856031128,15947.217391304346,18776.393859184755,21537.491039426524,19087.777777777777,14304.312590448624,13372.893636785879,12288.149184149184,6884.84181568088,15129.71098265896,18677.0
